VAR,Variable,UNIT,Measure,COU,Country,TIME_PERIOD,Year,Value,OBS_STATUS
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,PRT,Portugal,2017,,10.78,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,PRT,Portugal,2017,,5.63,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,SVK,Slovak Republic,2017,,24.08,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,SVK,Slovak Republic,2017,,13.24,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ESP,Spain,2017,,16.72,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ESP,Spain,2017,,12.15,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ESP,Spain,2017,,7.34,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ESP,Spain,2017,,2.62,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CHE,Switzerland,2017,,33.25,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,CHE,Switzerland,2017,,12.07,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,TUR,Türkiye,2017,,18.9,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,TUR,Türkiye,2017,,17.48,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,TUR,Türkiye,2017,,11.57,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,CHL,Chile,2017,,13.41,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CHL,Chile,2017,,19.44,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CHL,Chile,2017,,11.4,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,EST,Estonia,2017,,22.77,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,EST,Estonia,2017,,15.94,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,EST,Estonia,2017,,15.18,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,EST,Estonia,2017,,2.28,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ISR,Israel,2017,,9.64,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ISR,Israel,2017,,5.16,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ISR,Israel,2017,,4.25,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ISR,Israel,2017,,2.87,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,SVN,Slovenia,2017,,14.03,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,SVN,Slovenia,2017,,5.81,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,SVN,Slovenia,2017,,12.58,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,LTU,Lithuania,2017,,85.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LVA,Latvia,2017,,63.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LTU,Lithuania,2017,,25.81,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LVA,Latvia,2017,,13.9,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LTU,Lithuania,2017,,73.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LVA,Latvia,2017,,27.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LVA,Latvia,2017,,32.44,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LTU,Lithuania,2017,,93.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2017,,30.05,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LTU,Lithuania,2017,,32.88,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,LVA,Latvia,2017,,45.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,LVA,Latvia,2017,,23.17,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2017,,30.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2017,,6.06,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2017,,8.69,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CRI,Costa Rica,2017,,43.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,COL,Colombia,2017,,10506.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,COL,Colombia,2017,,1088.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,COL,Colombia,2017,,20.51,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,COL,Colombia,2017,,213.14,A
HOSPGHOS,General hospitals,NOMBRENB,Number,COL,Colombia,2017,,1202.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,COL,Colombia,2017,,1011.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,COL,Colombia,2017,,22.07,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,COL,Colombia,2017,,24.39,A
HOSPGHOS,General hospitals,NOMBRENB,Number,BGR,Bulgaria,2017,,184.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2017,,48.9,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2017,,32.65,A
HOSPTHOS,Hospitals,NOMBRENB,Number,HRV,Croatia,2017,,66.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,BGR,Bulgaria,2017,,346.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ROU,Romania,2017,,13.58,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,HRV,Croatia,2017,,1.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,BGR,Bulgaria,2017,,26.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,HRV,Croatia,2017,,7.26,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,BGR,Bulgaria,2017,,231.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,HRV,Croatia,2017,,59.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ROU,Romania,2017,,266.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,HRV,Croatia,2017,,0.24,A
HOSPGHOS,General hospitals,NOMBRENB,Number,HRV,Croatia,2017,,30.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,HRV,Croatia,2017,,15.98,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,HRV,Croatia,2017,,14.29,A
HOSPTHOS,Hospitals,NOMBRENB,Number,AUS,Australia,2019,,1337.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUS,Australia,2019,,695.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,AUT,Austria,2019,,265.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,AUT,Austria,2019,,115.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,AUT,Austria,2019,,144.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,AUT,Austria,2019,,42.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CAN,Canada,2019,,709.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CAN,Canada,2019,,551.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CAN,Canada,2019,,702.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CZE,Czechia,2019,,258.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CZE,Czechia,2019,,158.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,CZE,Czechia,2019,,3.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,FIN,Finland,2019,,239.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,FIN,Finland,2019,,120.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FIN,Finland,2019,,166.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,FRA,France,2019,,3006.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,FRA,France,2019,,1886.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,FRA,France,2019,,1356.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,FRA,France,2019,,668.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,DEU,Germany,2019,,3026.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,DEU,Germany,2019,,1576.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,DEU,Germany,2019,,750.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,DEU,Germany,2019,,951.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,GRC,Greece,2019,,270.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,GRC,Greece,2019,,171.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,GRC,Greece,2019,,123.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,GRC,Greece,2019,,4.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,HUN,Hungary,2019,,163.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ISL,Iceland,2019,,8.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ISL,Iceland,2019,,8.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ISL,Iceland,2019,,8.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,IRL,Ireland,2019,,86.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,IRL,Ireland,2019,,56.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,IRL,Ireland,2019,,67.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ITA,Italy,2019,,1056.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ITA,Italy,2019,,893.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ITA,Italy,2019,,432.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ITA,Italy,2019,,34.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,JPN,Japan,2019,,8300.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,JPN,Japan,2019,,7246.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,JPN,Japan,2019,,1524.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,KOR,Korea,2019,,4020.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,KOR,Korea,2019,,1843.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,KOR,Korea,2019,,219.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,KOR,Korea,2019,,3801.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LUX,Luxembourg,2019,,10.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LUX,Luxembourg,2019,,4.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,MEX,Mexico,2019,,4707.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,MEX,Mexico,2019,,1395.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,MEX,Mexico,2019,,20.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,NLD,Netherlands,2019,,568.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,NLD,Netherlands,2019,,75.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,NLD,Netherlands,2019,,133.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,NZL,New Zealand,2019,,160.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,NZL,New Zealand,2019,,51.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,NZL,New Zealand,2019,,83.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,NZL,New Zealand,2019,,26.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,POL,Poland,2019,,747.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,POL,Poland,2019,,25.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,PRT,Portugal,2019,,240.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,PRT,Portugal,2019,,178.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,PRT,Portugal,2019,,113.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,PRT,Portugal,2019,,57.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,SVK,Slovak Republic,2019,,129.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,SVK,Slovak Republic,2019,,69.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ESP,Spain,2019,,777.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ESP,Spain,2019,,566.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ESP,Spain,2019,,343.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ESP,Spain,2019,,124.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CHE,Switzerland,2019,,281.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CHE,Switzerland,2019,,105.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,TUR,Türkiye,2019,,1538.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,TUR,Türkiye,2019,,1427.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,TUR,Türkiye,2019,,945.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,USA,United States,2019,,6090.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,USA,United States,2019,,4481.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,USA,United States,2019,,1418.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,USA,United States,2019,,3098.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,CHL,Chile,2019,,255.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CHL,Chile,2019,,356.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CHL,Chile,2019,,216.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,EST,Estonia,2019,,30.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,EST,Estonia,2019,,21.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,EST,Estonia,2019,,3.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,EST,Estonia,2019,,20.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,ISR,Israel,2019,,84.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,ISR,Israel,2019,,45.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,ISR,Israel,2019,,37.0,A
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,ISR,Israel,2019,,26.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,SVN,Slovenia,2019,,29.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,SVN,Slovenia,2019,,12.0,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,SVN,Slovenia,2019,,26.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,AUS,Australia,2019,,52.76,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,AUS,Australia,2019,,27.43,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,AUT,Austria,2019,,29.84,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,AUT,Austria,2019,,12.95,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,AUT,Austria,2019,,16.22,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,AUT,Austria,2019,,4.73,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CAN,Canada,2019,,18.86,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,CAN,Canada,2019,,14.65,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CAN,Canada,2019,,18.67,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CZE,Czechia,2019,,24.18,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CZE,Czechia,2019,,14.81,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,CZE,Czechia,2019,,0.28,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,FIN,Finland,2019,,43.28,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,FIN,Finland,2019,,21.73,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,FIN,Finland,2019,,30.06,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,FRA,France,2019,,44.61,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,FRA,France,2019,,27.99,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,FRA,France,2019,,20.12,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,FRA,France,2019,,9.91,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,DEU,Germany,2019,,36.42,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,DEU,Germany,2019,,18.97,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,DEU,Germany,2019,,9.03,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,DEU,Germany,2019,,11.45,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,GRC,Greece,2019,,25.18,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,GRC,Greece,2019,,15.95,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,GRC,Greece,2019,,11.47,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,GRC,Greece,2019,,0.37,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,HUN,Hungary,2019,,16.68,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ISL,Iceland,2019,,22.19,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ISL,Iceland,2019,,22.19,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ISL,Iceland,2019,,22.19,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,IRL,Ireland,2019,,17.43,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,IRL,Ireland,2019,,11.35,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,IRL,Ireland,2019,,13.58,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ITA,Italy,2019,,17.68,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ITA,Italy,2019,,14.95,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ITA,Italy,2019,,7.23,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ITA,Italy,2019,,0.57,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,JPN,Japan,2019,,65.79,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,JPN,Japan,2019,,57.43,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,JPN,Japan,2019,,12.08,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,KOR,Korea,2019,,77.66,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,KOR,Korea,2019,,35.6,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,KOR,Korea,2019,,4.23,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,KOR,Korea,2019,,73.43,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LUX,Luxembourg,2019,,16.13,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LUX,Luxembourg,2019,,6.45,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,MEX,Mexico,2019,,37.19,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,MEX,Mexico,2019,,11.02,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,NLD,Netherlands,2019,,4.32,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,MEX,Mexico,2019,,0.16,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,NLD,Netherlands,2019,,32.75,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,NLD,Netherlands,2019,,7.67,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,NZL,New Zealand,2019,,32.13,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,NZL,New Zealand,2019,,10.24,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,NZL,New Zealand,2019,,16.67,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,NZL,New Zealand,2019,,5.22,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,POL,Poland,2019,,19.68,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,POL,Poland,2019,,0.66,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,PRT,Portugal,2019,,23.33,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,PRT,Portugal,2019,,17.3,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,PRT,Portugal,2019,,10.99,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,PRT,Portugal,2019,,5.54,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,SVK,Slovak Republic,2019,,23.65,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,SVK,Slovak Republic,2019,,12.65,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ESP,Spain,2019,,16.48,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ESP,Spain,2019,,12.01,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ESP,Spain,2019,,7.28,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ESP,Spain,2019,,2.63,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CHE,Switzerland,2019,,32.77,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,CHE,Switzerland,2019,,12.24,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,TUR,Türkiye,2019,,18.62,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,TUR,Türkiye,2019,,17.28,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,TUR,Türkiye,2019,,11.44,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,USA,United States,2019,,18.55,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,USA,United States,2019,,13.65,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,USA,United States,2019,,4.32,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,USA,United States,2019,,9.44,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,CHL,Chile,2019,,13.35,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CHL,Chile,2019,,18.63,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CHL,Chile,2019,,11.3,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,EST,Estonia,2019,,22.61,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,EST,Estonia,2019,,15.83,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,EST,Estonia,2019,,15.07,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,EST,Estonia,2019,,2.26,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,ISR,Israel,2019,,9.28,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,ISR,Israel,2019,,4.97,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,ISR,Israel,2019,,4.09,A
HOSPNPHO,Not-for-profit privately owned hospitals,NBMILPNB,Per million population,ISR,Israel,2019,,2.87,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,SVN,Slovenia,2019,,13.89,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,SVN,Slovenia,2019,,5.75,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,SVN,Slovenia,2019,,12.45,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,LTU,Lithuania,2019,,85.0,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LVA,Latvia,2019,,61.0,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LTU,Lithuania,2019,,26.48,A
HOSPGHOS,General hospitals,NBMILPNB,Per million population,LVA,Latvia,2019,,13.59,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LTU,Lithuania,2019,,74.0,A
HOSPGHOS,General hospitals,NOMBRENB,Number,LVA,Latvia,2019,,26.0,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LVA,Latvia,2019,,31.87,A
HOSPTHOS,Hospitals,NOMBRENB,Number,LTU,Lithuania,2019,,94.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,LTU,Lithuania,2019,,30.42,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,LTU,Lithuania,2019,,33.64,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,LVA,Latvia,2019,,45.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,LVA,Latvia,2019,,23.51,A
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,CRI,Costa Rica,2019,,30.0,A
HOSPPUHO,Publicly owned hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2019,,5.93,A
HOSPTHOS,Hospitals,NBMILPNB,Per million population,CRI,Costa Rica,2019,,8.7,A
HOSPTHOS,Hospitals,NOMBRENB,Number,CRI,Costa Rica,2019,,44.0,A
