STRUCTURE_ID,STRUCTURE_NAME,Variable,UNIT,Measure,Country,Year,Value
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Italy,,17819.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Korea,,1166.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Korea,,8562.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Luxembourg,,190.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Luxembourg,,188.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Luxembourg,,324.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Netherlands,,2763.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Netherlands,,3264.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Netherlands,,4135.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),New Zealand,,2528.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),New Zealand,,2586.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),New Zealand,,2980.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Poland,,22805.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Norway,,2652.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Norway,,2959.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Norway,,4016.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Poland,,22713.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Poland,,34607.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Portugal,,2377.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Slovak Republic,,1837.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Spain,,7713.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Sweden,,7013.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Sweden,,7330.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Sweden,,10881.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Switzerland,,2323.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Türkiye,,51905.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),United Kingdom,,30310.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Chile,,7259.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Estonia,,381.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Estonia,,681.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Israel,,1702.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,PERSMYNB,Number of persons (head counts),Israel,,2252.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Slovenia,,107.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,PERSMYNB,Number of persons (head counts),Slovenia,,114.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Austria,,0.23
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Austria,,0.23
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Belgium,,0.56
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Belgium,,0.69
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Belgium,,0.92
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Canada,,0.03
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Czechia,,0.43
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Czechia,,0.63
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Denmark,,0.29
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Denmark,,0.31
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Denmark,,0.52
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Finland,,1.15
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),France,,0.3
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),France,,0.3
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Germany,,0.27
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Germany,,0.27
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Hungary,,0.18
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Iceland,,1.46
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Italy,,0.3
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Korea,,0.02
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Korea,,0.17
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Luxembourg,,0.36
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Luxembourg,,0.37
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Luxembourg,,0.63
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Netherlands,,0.17
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Netherlands,,0.2
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Netherlands,,0.25
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),New Zealand,,0.58
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),New Zealand,,0.59
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),New Zealand,,0.68
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Norway,,0.54
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Norway,,0.6
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Norway,,0.81
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Poland,,0.6
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Poland,,0.6
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Poland,,0.91
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Portugal,,0.23
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Slovak Republic,,0.34
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Spain,,0.17
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Sweden,,0.74
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Sweden,,0.78
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Sweden,,1.15
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Switzerland,,0.29
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Türkiye,,0.7
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),United Kingdom,,0.48
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Chile,,0.42
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Estonia,,0.29
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Estonia,,0.51
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Israel,,0.22
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,DENSPPNB,Density per 1 000 population (head counts),Israel,,0.29
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Slovenia,,0.05
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Slovenia,,0.06
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Austria,,24.9
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Austria,,24.9
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Belgium,,48.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Belgium,,79.16
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Canada,,2.56
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Norway,,44.04
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Czechia,,41.22
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Czechia,,60.9
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Denmark,,27.66
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Denmark,,28.87
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Denmark,,49.19
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Finland,,103.13
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,France,,23.7
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,France,,23.72
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Germany,,33.2
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Belgium,,59.3
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Germany,,33.2
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Hungary,,19.83
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Iceland,,103.74
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Italy,,32.6
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Korea,,2.47
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Korea,,18.17
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Luxembourg,,33.34
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Luxembourg,,33.69
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Luxembourg,,57.46
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Netherlands,,15.34
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Netherlands,,18.13
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Netherlands,,22.96
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,New Zealand,,41.17
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,New Zealand,,42.12
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,New Zealand,,48.53
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Norway,,49.14
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Norway,,66.69
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Poland,,58.48
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Poland,,58.71
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Poland,,89.1
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Portugal,,24.54
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Slovak Republic,,30.21
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Spain,,16.39
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Sweden,,62.74
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Sweden,,65.58
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Sweden,,97.35
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Switzerland,,28.75
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Türkiye,,41.81
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,United Kingdom,,37.52
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Chile,,29.35
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Estonia,,25.96
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Estonia,,46.39
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Israel,,10.23
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Midwives licensed to practice,MILBIRNB,Per 1 000 live births,Israel,,13.54
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Slovenia,,4.88
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Slovenia,,5.19
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Latvia,,21.51
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,MILBIRNB,Per 1 000 live births,Lithuania,,29.6
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,DENSPPNB,Density per 1 000 population (head counts),Lithuania,,0.3
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,DENSPPNB,Density per 1 000 population (head counts),Latvia,,0.2
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Practising midwives,PERSMYNB,Number of persons (head counts),Latvia,,405.0
OECD:DF_HEALTH_REAC(1.0),Healthcare Resources,Professionally active midwives,MILBIRNB,Per 1 000 live births,Lithuania,,29.64
